row_id,cgid,label,description,mimic_id
6448,20451,Res,Resident/Fellow/PA/NP,99163
6449,20452,Res,Resident/Fellow/PA/NP,99164
6450,20453,Res,Resident/Fellow/PA/NP,99165
6451,20454,MD,Attending,99166
6452,20455,Res,Resident/Fellow/PA/NP,99167
6453,20456,Res,Resident/Fellow/PA/NP,99168
6454,20457,Res,Resident/Fellow/PA/NP,99169
6455,20458,Res,Resident/Fellow/PA/NP,99170
6456,20459,MD,Attending,99171
6457,20460,RO,Read Only,99172
6458,20461,RF,Resident/Fellow/PA/NP,99173
6459,20462,UCO,PCT/NA,99174
6460,20463,MedStu,,99175
6461,20464,Rehab,Rehabilitation,99176
6462,20465,RO,Read Only,99177
6463,20466,RO,Read Only,99178
6464,20467,RN,,99179
6465,20468,RN,,99180
6466,20469,St,,99181
6467,20470,RO,Read Only,99182
6468,20471,RO,Read Only,99183
6469,20472,RO,Read Only,99184
6470,20473,Res,Resident/Fellow/PA/NP,99185
6471,20474,RN,,99186
6472,20475,Res,Resident/Fellow/PA/NP,99187
6473,20476,MD,,99188
6474,20477,MDs,Resident/Fellow/PA/NP,99189
6475,20478,RN,,99190
6476,20479,RPh,,99191
6477,20480,RRT,Respiratory,99192
6478,20481,MD,,99193
6479,20482,RN,RN,99194
6480,20483,MD,,99195
6481,20484,PCA,,99196
6482,20485,RN,RN,99197
6483,20486,RO,Read Only,99198
6484,20487,RO,Read Only,99199
6485,20488,NP,Resident/Fellow/PA/NP,99200
6486,20489,Res,Resident/Fellow/PA/NP,99201
6487,20490,RRTs,,99202
6488,20491,Res,Resident/Fellow/PA/NP,99203
6489,20492,MDs,Resident/Fellow/PA/NP,99204
6490,20493,Res,Resident/Fellow/PA/NP,99205
6491,20494,RO,Read Only,99206
6492,20495,CoWker,,99207
6493,20496,STD,,99208
6494,20497,PCT,PCT/NA,99209
6495,20498,RO,Read Only,99210
6496,20499,RO,Read Only,99211
6497,20500,MS,,99212
6498,20501,RO,Read Only,99213
6499,20502,UA,,99214
6500,20503,RO,Read Only,99215
6501,20504,MDs,Read Only,99216
6502,20505,SN,Read Only,99217
6503,20506,MD,,99218
6504,20507,RPH,,99219
6505,20508,RN,Read Only,99220
6506,20509,RO,Read Only,99221
6507,20510,RN,,99222
6508,20511,RN,RN,99223
6509,20512,RO,Read Only,99224
6510,20513,RN,,99225
6511,20514,Res,Resident/Fellow/PA/NP,99226
6512,20515,PT,,99227
6513,20516,Rph,,99228
6514,20517,DI,,99229
6515,20518,UCO,UCO,99230
6516,20519,RRT,Respiratory,99231
6517,20520,MD,,99232
6518,20521,RO,Read Only,99233
6519,20522,RN,Read Only,99234
6520,20523,MD,Read Only,99235
6521,20524,Res,Resident/Fellow/PA/NP,99236
6522,20525,MDs,,99237
6523,20526,Medica,,99238
6524,20527,Res,Resident/Fellow/PA/NP,99239
6525,20528,std,,99240
6526,20529,MD,,99241
6527,20530,RO,Read Only,99242
6528,20531,MD,,99243
6529,20532,RRT,Respiratory,99244
6530,20533,RN,,99245
6531,20534,RN,,99246
6532,20535,MD,,99247
6533,20536,MDs,,99248
6534,20537,RO,Read Only,99249
6535,20538,Res,Resident/Fellow/PA/NP,99250
6536,20539,RO,Read Only,99251
6537,20540,MDs,,99252
6538,20541,MD,,99253
6539,20542,UCO,UCO,99254
6540,20543,MD,Read Only,99255
6541,20544,RO,Read Only,99256
6542,20545,MD,Attending,99257
6543,20546,MD,Read Only,99258
6595,20547,Res,Resident/Fellow/PA/NP,99259
6596,20548,CoWker,,99260
6597,20549,Rehab,Rehabilitation,99261
6598,20550,RN,RN,99262
6599,20551,SW,Social Worker,99263
6600,20552,SPG,,99264
6601,20553,RO,Read Only,99265
6602,20554,Res,Resident/Fellow/PA/NP,99266
6603,20555,Res,Resident/Fellow/PA/NP,99267
6604,20556,Res,Resident/Fellow/PA/NP,99268
6605,20557,Res,Resident/Fellow/PA/NP,99269
6606,20558,RO,Read Only,99270
6607,20559,MD,,99271
6608,20560,Res,Resident/Fellow/PA/NP,99272
6609,20561,Res,Resident/Fellow/PA/NP,99273
6610,20562,CM,Case Manager,99274
6611,20563,Res,Resident/Fellow/PA/NP,99275
6612,20564,Res,Resident/Fellow/PA/NP,99276
6613,20565,Res,Resident/Fellow/PA/NP,99277
6614,20566,MD,,99278
6615,20567,MS,,99279
6616,20568,RO,Read Only,99280
6617,20569,RO,Read Only,99281
6618,20570,Res,Resident/Fellow/PA/NP,99282
6619,20571,MDs,Read Only,99283
6620,20572,RO,Read Only,99284
6621,20573,Res,Resident/Fellow/PA/NP,99285
6622,20574,Res,Resident/Fellow/PA/NP,99286
6623,20575,SW,Social Worker,99287
6624,20576,RO,Read Only,99288
6625,20577,Res,Resident/Fellow/PA/NP,99289
6626,20578,Res,Resident/Fellow/PA/NP,99290
6627,20579,Res,Resident/Fellow/PA/NP,99291
6628,20580,Res,Resident/Fellow/PA/NP,99292
6629,20581,RN,RN,99293
6630,20582,MD,,99294
6631,20583,RO,Read Only,99295
6632,20584,RO,Read Only,99296
6633,20585,Res,Resident/Fellow/PA/NP,99297
6634,20586,MS V,,99298
6635,20587,PCT,PCT/NA,99299
6636,20588,Res,Resident/Fellow/PA/NP,99300
6637,20589,PCT,PCT/NA,99301
6638,20590,Res,Resident/Fellow/PA/NP,99302
6639,20591,RN,RN,99303
6640,20592,RN,RN,99304
6641,20593,Res,Resident/Fellow/PA/NP,99305
6642,20594,RO,Read Only,99306
6643,20595,Res,Resident/Fellow/PA/NP,99307
6644,20596,PCT,PCT/NA,99308
6645,20597,Rehab,Rehabilitation,99309
6646,20598,Res,Resident/Fellow/PA/NP,99310
6647,20599,RT,Respiratory,99311
6648,20600,Res,Resident/Fellow/PA/NP,99312
6649,20601,Res,Resident/Fellow/PA/NP,99313
6650,20602,PC,Pastoral Care,99314
6651,20603,RO,Read Only,99315
6652,20604,MD,,99316
6653,20605,RO,Read Only,99317
6654,20606,RO,Read Only,99318
6655,20607,RO,Read Only,99319
6656,20608,RRT,,99320
6657,20609,PCT,PCT/NA,99321
6658,20610,Res,Resident/Fellow/PA/NP,99322
6659,20611,SW,Social Worker,99323
6660,20612,IMD,IMD,99324
6661,20613,MD,,99325
6662,20614,RO,Read Only,99326
6663,20615,RO,Read Only,99327
6664,20616,Res,Resident/Fellow/PA/NP,99328
6665,20617,Res,Resident/Fellow/PA/NP,99329
6666,20618,PCT,PCT/NA,99330
6667,20619,Res,Resident/Fellow/PA/NP,99331
6668,20620,Res,Resident/Fellow/PA/NP,99332
6669,20621,Rehab,Rehabilitation,99333
6670,20622,RN,RN,99334
6671,20623,MD,Resident/Fellow/PA/NP,99335
6672,20624,RN,RN,99336
6673,20625,Ph.Stu,,99337
6674,20626,MD,,99338
6675,20627,PHaD,,99339
6676,20628,MD,,99340
6677,20629,RO,Read Only,99341
6678,20630,Res,Resident/Fellow/PA/NP,99342
6679,20631,Res,Resident/Fellow/PA/NP,99343
6680,20632,Res,Resident/Fellow/PA/NP,99344
6681,20633,RO,Read Only,99345
6682,20634,RN,,99346
6683,20635,RO,Read Only,99347
6684,20636,Res,Resident/Fellow/PA/NP,99348
6685,20637,RO,Read Only,99349
6686,20638,RPH,,99350
6687,20639,RO,Read Only,99351
6688,20640,UA,UCO,99352
6689,20641,RO,Read Only,99353
6690,20642,RO,Read Only,99354
6691,20643,RO,Read Only,99355
6692,20644,MD,,99356
6693,20645,Admin,Administrator,99357
6694,20646,RO,Read Only,99358
6695,20647,MD,,99359
6696,20648,RN,RN,99360
6697,20649,RO,Read Only,99361
6698,20650,RO,Read Only,99362
6699,20651,PCT,PCT/NA,99363
6700,20652,RT,Respiratory,99364
6701,20653,Rehab,Rehabilitation,99365
6702,20654,Res,Resident/Fellow/PA/NP,99366
6703,20655,Res,Resident/Fellow/PA/NP,99367
6704,20656,Res,Resident/Fellow/PA/NP,99368
6705,20657,UCO,UCO,99369
6706,20658,RO,Read Only,99370
6707,20659,Res,Resident/Fellow/PA/NP,99371
6708,20660,Res,Resident/Fellow/PA/NP,99372
6709,20661,RO,Read Only,99373
6710,20662,Res,Resident/Fellow/PA/NP,99374
6711,20663,MS,,99375
6712,20664,MD,,99376
6713,20665,Res,Resident/Fellow/PA/NP,99377
6714,20666,RO,Read Only,99378
6715,20667,PT,Rehabilitation,99379
6716,20668,MD,,99380
6717,20669,CoOpst,,99381
6718,20670,RN,,99382
6719,20671,RO,Read Only,99383
6720,20672,RN,RN,99384
6721,20673,LDN,Read Only,99385
6722,20674,RN,,99386
6723,20675,RN,RN,99387
6724,20676,MD,,99388
6725,20677,RN,,99389
6726,20678,Res,Resident/Fellow/PA/NP,99390
6727,20679,RO,Read Only,99391
6728,20680,RN,Read Only,99392
6729,20681,DI,Dietitian,99393
6730,20682,Res,Resident/Fellow/PA/NP,99394
6731,20683,Res,Resident/Fellow/PA/NP,99395
6732,20684,PCT,PCT/NA,99396
6733,20685,RN,RN,99397
6734,20686,MD,Attending,99398
6735,20687,Res,Resident/Fellow/PA/NP,99399
6736,20688,PCA,,99400
6737,20689,Res,Resident/Fellow/PA/NP,99401
6738,20690,Co-Wkr,PCT/NA,99402
6739,20691,MD,,99403
6740,20692,MD,,99404
6741,20693,RN,,99405
6742,20694,Res,Resident/Fellow/PA/NP,99406
6743,20695,RPH,Pharmacist,99407
6744,20696,StPh,,99408
6745,20697,RO,Read Only,99409
6746,20698,Res,Resident/Fellow/PA/NP,99410
6747,20699,Res,Resident/Fellow/PA/NP,99411
6748,20700,MD,,99412
6749,20701,RN,RN,99413
6750,20702,RO,Read Only,99414
6751,20703,RO,Read Only,99415
6752,20704,RN,RN,99416
6753,20705,RN,RN,99417
6754,20706,RN,RN,99418
6755,20707,StuNur,,99419
6756,20708,MDs,Resident/Fellow/PA/NP,99420
6757,20709,RO,Read Only,99421
6758,20710,RN,,99422
6759,20711,RN,RN,99423
6760,20712,MedSt,,99424
6761,20713,PCA,Read Only,99425
6762,20714,RN,RN,99426
6763,20715,Res,Resident/Fellow/PA/NP,99427
6764,20716,RO,Read Only,99428
6765,20717,RA,,99429
6766,20718,MD,,99430
6767,20719,RO,Read Only,99431
6768,20720,RN,,99432
6769,20721,RN,,99433
6770,20722,RPH,,99434
6771,20723,MDs,,99435
6772,20724,MD,Resident/Fellow/PA/NP,99436
6773,20725,MD,,99437
6774,20726,MD,,99438
6775,20727,Res,Resident/Fellow/PA/NP,99439
6776,20728,RO,Read Only,99440
6777,20729,RO,Read Only,99441
6778,20730,RPh,Pharmacist,99442
6779,20731,RRT,Read Only,99443
6780,20732,MDs,Resident/Fellow/PA/NP,99444
6781,20733,MD,,99445
6782,20734,RO,Read Only,99446
6783,20735,MD,,99447
6784,20736,RO,Read Only,99448
6785,20737,RO,Read Only,99449
6786,20738,MD,Resident/Fellow/PA/NP,99450
6787,20739,RO,Read Only,99451
6788,20740,MD,,99452
6789,20741,RO,Read Only,99453
6790,20742,MS,,99454
6791,20743,Rehab,Rehabilitation,99455
6792,20744,MD,Attending,99456
6793,20745,RPH,Read Only,99457
6794,20746,IS,Administrator,99458
6795,20747,RN,Read Only,99459
6796,20748,MedSt,Attending,99460
6797,20749,MD,,99461
6798,20750,ISSupp,,99462
6799,20751,RO,Read Only,99463
6800,20752,RO,Read Only,99464
6801,20753,RO,Read Only,99465
6802,20754,MD,,99466
6803,20755,MD,Read Only,99467
6804,20756,RRT,,99468
6805,20757,MDs,Read Only,99469
6806,20758,CM,Case Manager,99470
6807,20759,MD,Read Only,99471
6808,20760,RO,Read Only,99472
6809,20761,Res,Resident/Fellow/PA/NP,99473
6810,20762,Res,Resident/Fellow/PA/NP,99474
6811,20763,MD,Attending,99475
6812,20764,RT,Respiratory,99476
6813,20765,Res,Resident/Fellow/PA/NP,99477
6814,20766,Res,Resident/Fellow/PA/NP,99478
6815,20767,Res,Resident/Fellow/PA/NP,99479
6816,20768,MD,,99480
6817,20769,IS,,99481
6818,20770,Res,Resident/Fellow/PA/NP,99482
6819,20771,Res,,99483
6820,20772,RO,Read Only,99484
6821,20773,MD,,99485
6822,20774,RO,Read Only,99486
6823,20775,RO,Read Only,99487
6824,20776,RO,Read Only,99488
6825,20777,MD,,99489
6826,20778,Res,Resident/Fellow/PA/NP,99490
6827,20779,RN,,99491
6828,20780,RN,,99492
6829,20781,RN,,99493
6830,20782,RN,,99494
6831,20783,RO,Read Only,99495
6832,20784,Res,Resident/Fellow/PA/NP,99496
6833,20785,MD,,99497
6834,20786,RO,Read Only,99498
6835,20787,MD,Attending,99499
6836,20788,RRT,Respiratory,99500
6837,20789,CoWker,PCT/NA,99501
6838,20790,MDs,Resident/Fellow/PA/NP,99502
6839,20791,RO,Read Only,99503
6840,20792,MDs,Resident/Fellow/PA/NP,99504
6841,20793,IS Int,,99505
6842,20794,RN,,99506
6843,20795,RO,Read Only,99507
6844,20796,MD,,99508
6845,20797,Res,Resident/Fellow/PA/NP,99509
6846,20798,MD,,99510
6847,20799,MD,,99511
6848,20800,MD,,99512
6849,20801,MD,,99513
6850,20802,MD,Resident/Fellow/PA/NP,99514
6851,20803,RRT,Respiratory,99515
6852,20804,RO,Read Only,99516
6853,20805,Res,Resident/Fellow/PA/NP,99517
6854,20806,Res,Resident/Fellow/PA/NP,99518
6855,20807,MD,,99519
6856,20808,RN,RN,99520
6857,20809,RN,Read Only,99521
6858,20810,RN,,99522
6859,20811,RO,Read Only,99523
6860,20812,RN,,99524
6861,20813,RO,Read Only,99525
6862,20814,RN,,99526
6863,20815,RO,Read Only,99527
6864,20816,RN,RN,99528
6865,20817,HMSIV,,99529
6866,20818,RN,RN,99530
6867,20819,RO,Read Only,99531
6868,20820,MD,Read Only,99532
6869,20821,RN,,99533
6870,20822,RN,,99534
6871,20823,RN,RN,99535
6872,20824,RPh,,99536
6873,20825,RN,,99537
6874,20826,RO,Read Only,99538
6875,20827,MD,Resident/Fellow/PA/NP,99539
6876,20828,RO,Read Only,99540
6877,20829,RD,,99541
6878,20830,RO,Read Only,99542
6879,20831,RN,RN,99543
6880,20832,RRT,,99544
6881,20833,RO,Read Only,99545
6882,20834,RN,,99546
6883,20835,NNP,,99547
6884,20836,LICSW,Read Only,99548
6885,20837,RO,Read Only,99549
6886,20838,MD,,99550
6887,20839,RO,Read Only,99551
6888,20840,RN,,99552
6889,20841,RO,Read Only,99553
6890,20842,std,,99554
6891,20843,RN,,99555
6892,20844,MD,,99556
6893,20845,RO,Read Only,99557
6894,20846,RNC,Read Only,99558
6895,20847,NP,,99559
6896,20848,RN,,99560
6897,20849,MDs,,99561
6898,20850,RO,Read Only,99562
6899,20851,RO,Read Only,99563
6900,20852,MD,,99564
6901,20853,MD,Resident/Fellow/PA/NP,99565
6902,20854,Res,Resident/Fellow/PA/NP,99566
6903,20855,RN,RN,99567
6904,20856,RN,RN,99568
6905,20857,Res,Resident/Fellow/PA/NP,99569
6906,20858,MD,Read Only,99570
6907,20859,MD,Read Only,99571
6908,20860,RO,Read Only,99572
6909,20861,RN,RN,99573
6910,20862,Co-Wkr,,99574
6911,20863,MD,,99575
6912,20864,RN,,99576
6913,20865,RO,Read Only,99577
6914,20866,RN,RN,99578
6915,20867,MD,,99579
6916,20868,RN,RN,99580
6917,20869,RO,Read Only,99581
6918,20870,PT,,99582
6919,20871,RN,RN,99583
6920,20872,RO,Read Only,99584
6921,20873,MD,Resident/Fellow/PA/NP,99585
6922,20874,RPh,,99586
6923,20875,MD,,99587
6924,20876,RO,Read Only,99588
6925,20877,RN,RN,99589
6926,20878,PCT,PCT/NA,99590
6927,20879,Rehab,Rehabilitation,99591
6928,20880,RPh,Pharmacist,99592
6929,20881,RO,Read Only,99593
6930,20882,RN,RN,99594
6931,20883,RO,Read Only,99595
6932,20884,Res,Resident/Fellow/PA/NP,99596
6933,20885,RO,Read Only,99597
6934,20886,MD,,99598
6935,20887,RN,Case Manager,99599
6936,20888,MD,,99600
6937,20889,IMD,IMD,99601
6938,20890,RN,RN,99602
6939,20891,Res,Resident/Fellow/PA/NP,99603
6940,20892,Rehab,Rehabilitation,99604
6941,20893,MS,,99605
6942,20894,Res,Resident/Fellow/PA/NP,99606
6943,20895,RO,Read Only,99607
6944,20896,MD,,99608
6945,20897,RO,Read Only,99609
6946,20898,MD,,99610
6947,20899,RO,Read Only,99611
6948,20900,RO,Read Only,99612
6949,20901,Res,Resident/Fellow/PA/NP,99613
6950,20902,Res,Resident/Fellow/PA/NP,99614
6951,20903,MDs,Read Only,99615
6952,20904,MS,,99616
6953,20905,RO,Read Only,99617
6954,20906,,,99618
6955,20907,DietIn,,99619
6956,20908,CoWker,,99620
6957,20909,MD,,99621
6958,20910,MS,,99622
6959,20911,Res,Resident/Fellow/PA/NP,99623
6960,20912,Res,Resident/Fellow/PA/NP,99624
6961,20913,RO,Read Only,99625
6962,20914,RRT,,99626
6963,20915,RO,Read Only,99627
6964,20916,SNP,,99628
6965,20917,RO,Read Only,99629
6966,20918,Res,Resident/Fellow/PA/NP,99630
6967,20919,Res,Resident/Fellow/PA/NP,99631
6968,20920,Res,Resident/Fellow/PA/NP,99632
6969,20921,MD,,99633
6970,20922,RN,RN,99634
6971,20923,Res,Resident/Fellow/PA/NP,99635
6972,20924,RN,RN,99636
6973,20925,Res,Resident/Fellow/PA/NP,99637
6974,20926,RPH,,99638
6975,20927,RO,Read Only,99639
6976,20928,MD,,99640
6977,20929,MDs,Resident/Fellow/PA/NP,99641
6978,20930,RO,Read Only,99642
6979,20931,RN,,99643
6980,20932,MD,,99644
6981,20933,Res,Resident/Fellow/PA/NP,99645
6982,20934,MD,,99646
6983,20935,RO,Read Only,99647
6984,20936,RO,Read Only,99648
6985,20937,MD,,99649
6986,20938,Rehab,Rehabilitation,99650
6987,20939,RN,RN,99651
6988,20940,MD,,99652
6989,20941,Res,Resident/Fellow/PA/NP,99653
6990,20942,RN,RN,99654
6991,20943,RO,Read Only,99655
6992,20944,CM,Case Manager,99656
6993,20945,Res,,99657
6994,20946,Res,Resident/Fellow/PA/NP,99658
6995,20947,RO,Read Only,99659
6996,20948,RN,,99660
6997,20949,Unit A,,99661
6998,20950,Res,Resident/Fellow/PA/NP,99662
6999,20951,RN,RN,99663
7000,20952,Res,Resident/Fellow/PA/NP,99664
7001,20953,Res,Resident/Fellow/PA/NP,99665
7002,20954,RO,Read Only,99666
7003,20955,,,99667
7004,20956,Res,Resident/Fellow/PA/NP,99668
7005,20957,RPh,,99669
7006,20958,Res,Resident/Fellow/PA/NP,99670
7007,20959,Res,Resident/Fellow/PA/NP,99671
7008,20960,ms,,99672
7009,20961,taf,Read Only,99673
7010,20962,RN,,99674
7011,20963,RN,,99675
7012,20964,RRT,,99676
7013,20965,tap,Read Only,99677
7014,20966,RN,,99678
7015,20967,MD,,99679
7016,20968,MD,,99680
7017,20969,RO,Read Only,99681
7018,20970,RRT,Respiratory,99682
7019,20971,RN,RN,99683
7020,20972,MD,,99684
7021,20973,RN,RN,99685
7022,20974,RPH,Pharmacist,99686
7023,20975,RPH,Pharmacist,99687
7024,20976,RN,,99688
7025,20977,UA,Attending,99689
6544,20978,MDs,Read Only,99690
6545,20979,Res,Resident/Fellow/PA/NP,99691
6546,20980,MD,,99692
6547,20981,RO,Read Only,99693
6548,20982,MD,,99694
6549,20983,Res,Resident/Fellow/PA/NP,99695
6550,20984,Res,Resident/Fellow/PA/NP,99696
6551,20985,Res,Resident/Fellow/PA/NP,99697
6552,20986,MD,Read Only,99698
6553,20987,MD,,99699
6554,20988,RN,,99700
6555,20989,RO,Read Only,99701
6556,20990,RN,,99702
6557,20991,RO,Read Only,99703
6558,20992,RN,,99704
6559,20993,RO,Read Only,99705
6560,20994,RO,Read Only,99706
6561,20995,RO,Read Only,99707
6562,20996,RO,Read Only,99708
6563,20997,RO,Read Only,99709
6564,20998,MS,,99710
6565,20999,RO,Read Only,99711
6566,21000,RO,Read Only,99712
6567,21001,UCO,,99713
6568,21002,RN,Read Only,99714
6569,21003,Rehab,Rehabilitation,99715
6570,21004,StPHa,,99716
6571,21005,RRT,,99717
6572,21006,RN,RN,99718
6573,21007,RO,Read Only,99719
6574,21008,MD,,99720
6575,21009,RO,Read Only,99721
6576,21010,SW,Social Worker,99722
6577,21011,MS,,99723
6578,21012,Res,Resident/Fellow/PA/NP,99724
6579,21013,RO,Read Only,99725
6580,21014,MD,,99726
6581,21015,MD,Resident/Fellow/PA/NP,99727
6582,21016,RO,Read Only,99728
6583,21017,MD,,99729
6584,21018,RO,Read Only,99730
6585,21019,RO,Read Only,99731
6586,21020,RN,RN,99732
6587,21021,RO,Read Only,99733
6588,21022,Res,Resident/Fellow/PA/NP,99734
6589,21023,MS,,99735
6590,21024,MD,,99736
6591,21025,RN,RN,99737
6592,21026,RO,Read Only,99738
6593,21027,RO,Read Only,99739
6594,21028,RO,Read Only,99740
7320,21029,RO,Read Only,99741
7321,21030,ms,,99742
7322,21031,RO,Read Only,99743
7323,21032,Stn MD,,99744
7324,21033,RN,,99745
7325,21034,RO,Read Only,99746
7326,21035,RN,,99747
7327,21036,PA,,99748
7328,21037,MD,,99749
7329,21038,Res,Resident/Fellow/PA/NP,99750
7330,21039,Res,Resident/Fellow/PA/NP,99751
7331,21040,RPh,,99752
7332,21041,Res,Resident/Fellow/PA/NP,99753
7333,21042,RRT,,99754
7334,21043,RO,Read Only,99755
7335,21044,MedSt,,99756
7336,21045,MD,,99757
7337,21046,RN,,99758
7338,21047,PSt,,99759
7339,21048,MD,,99760
7340,21049,MD,,99761
7341,21050,RN,RN,99762
7342,21051,RRT,,99763
7343,21052,RN,,99764
7344,21053,RRT,,99765
7345,21054,PCT,PCT/NA,99766
7346,21055,MD,,99767
7347,21056,RN,RN,99768
7348,21057,RO,Read Only,99769
7349,21058,RN,RN,99770
7350,21059,Res,Resident/Fellow/PA/NP,99771
7351,21060,Res,Resident/Fellow/PA/NP,99772
7352,21061,RO,Read Only,99773
7353,21062,RN,RN,99774
7354,21063,Res,Resident/Fellow/PA/NP,99775
7355,21064,Res,Resident/Fellow/PA/NP,99776
7356,21065,MD,,99777
7357,21066,RPh,,99778
7358,21067,RO,Read Only,99779
7359,21068,RO,Read Only,99780
7360,21069,MD,Read Only,99781
7361,21070,MD,Attending,99782
7362,21071,MD,,99783
7363,21072,RO,Read Only,99784
7364,21073,RO,Read Only,99785
7365,21074,RPh,,99786
7366,21075,Rehab,Rehabilitation,99787
7367,21076,RO,Read Only,99788
7368,21077,MD,,99789
7369,21078,PS,,99790
7370,21079,MDs,,99791
7371,21080,RO,Read Only,99792
7372,21081,PracSt,,99793
7373,21082,MD,,99794
7374,21083,NP,,99795
7375,21084,RRt,Respiratory,99796
7376,21085,RO,Read Only,99797
7377,21086,RO,Read Only,99798
7378,21087,RO,Read Only,99799
7379,21088,UCO,,99800
7380,21089,Res,Resident/Fellow/PA/NP,99801
7381,21090,MD,,99802
7382,21091,Res,Resident/Fellow/PA/NP,99803
7383,21092,RO,Read Only,99804
7384,21093,RN,,99805
7385,21094,MS,,99806
7386,21095,RN,,99807
7387,21096,RN,,99808
7388,21097,RRT,,99809
7389,21098,RN,RN,99810
7390,21099,RO,Read Only,99811
7391,21100,RO,Read Only,99812
7392,21101,RO,Read Only,99813
7393,21102,MDS,Resident/Fellow/PA/NP,99814
7394,21103,RO,Read Only,99815
7395,21104,RPH,Pharmacist,99816
7396,21105,Rehab,Rehabilitation,99817
7397,21106,RN,RN,99818
7398,21107,Res,Resident/Fellow/PA/NP,99819
7399,21108,RN,RN,99820
7400,21109,RO,Read Only,99821
7401,21110,RD,,99822
7402,21111,Res,Resident/Fellow/PA/NP,99823
7403,21112,PCT,PCT/NA,99824
7404,21113,Res,Resident/Fellow/PA/NP,99825
7405,21114,Res,Resident/Fellow/PA/NP,99826
7406,21115,MD,,99827
7407,21116,RN,RN,99828
7408,21117,RD,,99829
7409,21118,RRT,,99830
7410,21119,RN,RN,99831
7411,21120,Res,Resident/Fellow/PA/NP,99832
7412,21121,MD,Attending,99833
7413,21122,RRTs,,99834
7414,21123,MDs,Read Only,99835
7415,21124,Rehab,Rehabilitation,99836
7416,21125,MD,Resident/Fellow/PA/NP,99837
7417,21126,MD,,99838
7418,21127,MD,Attending,99839
7419,21128,CM,Case Manager,99840
7420,21129,Res,Resident/Fellow/PA/NP,99841
7421,21130,Res,Resident/Fellow/PA/NP,99842
7422,21131,RPH,,99843
7423,21132,MD,Attending,99844
7424,21133,Rehab,Rehabilitation,99845
7425,21134,Res,Resident/Fellow/PA/NP,99846
7426,21135,Res,Resident/Fellow/PA/NP,99847
7427,21136,RN,,99848
7428,21137,MD,,99849
7429,21138,RO,Read Only,99850
7430,21139,RO,Read Only,99851
7431,21140,MS,Resident/Fellow/PA/NP,99852
7432,21141,RO,Read Only,99853
7433,21142,MedStu,,99854
7434,21143,RN,RN,99855
7435,21144,RO,Read Only,99856
7436,21145,MD,Read Only,99857
7437,21146,RO,Read Only,99858
7438,21147,RO,Read Only,99859
7439,21148,"MD,PhD",,99860
7440,21149,RN,RN,99861
7441,21150,Res,Resident/Fellow/PA/NP,99862
7442,21151,RPH,,99863
7443,21152,RO,Read Only,99864
7444,21153,RO,Read Only,99865
7445,21154,UCO,,99866
7446,21155,MD,,99867
7447,21156,Res,Resident/Fellow/PA/NP,99868
7448,21157,RO,Read Only,99869
7449,21158,MDs,,99870
7450,21159,UCO,UCO,99871
7451,21160,PCT,,99872
7452,21161,MD,Resident/Fellow/PA/NP,99873
7453,21162,RO,Read Only,99874
7454,21163,MDs,,99875
7455,21164,RN,RN,99876
7456,21165,RN,RN,99877
7457,21166,Res,Resident/Fellow/PA/NP,99878
7458,21167,CoWkr,,99879
7459,21168,RO,Read Only,99880
7460,21169,RO,Read Only,99881
7461,21170,RT,Respiratory,99882
7462,21171,Res,Resident/Fellow/PA/NP,99883
7463,21172,Res,Resident/Fellow/PA/NP,99884
7464,21173,MD,Attending,99885
7465,21174,RO,Read Only,99886
7466,21175,Rehab,Rehabilitation,99887
7467,21176,Res,Resident/Fellow/PA/NP,99888
7468,21177,MD,Attending,99889
7469,21178,Res,Resident/Fellow/PA/NP,99890
7470,21179,SW,Social Worker,99891
7471,21180,RO,Read Only,99892
7472,21181,RO,Read Only,99893
7473,21182,MD,,99894
7474,21183,MD,Resident/Fellow/PA/NP,99895
7475,21184,RN,,99896
7476,21185,RO,Read Only,99897
7477,21186,Rehab,Rehabilitation,99898
7478,21187,RO,Read Only,99899
7479,21188,RN,,99900
7480,21189,RN,RN,99901
7481,21190,res,,99902
7482,21191,Res,Resident/Fellow/PA/NP,99903
7483,21192,Res,Resident/Fellow/PA/NP,99904
7484,21193,RPH,Pharmacist,99905
7485,21194,Res,Resident/Fellow/PA/NP,99906
7486,21195,RO,Read Only,99907
7487,21196,RO,Read Only,99908
7488,21197,RRT,,99909
7489,21198,RN,RN,99910
7490,21199,MD,,99911
7491,21200,MedSt,,99912
7492,21201,MD,,99913
7493,21202,Rn,RN,99914
7494,21203,MD,Resident/Fellow/PA/NP,99915
7495,21204,RN,RN,99916
7496,21205,RN,RN,99917
7497,21206,UA,UCO,99918
7498,21207,MD,,99919
7499,21208,Res,Resident/Fellow/PA/NP,99920
7500,21209,MD,,99921
7501,21210,MD,,99922
7502,21211,VS,,99923
7503,21212,MedStu,,99924
7504,21213,Res,Resident/Fellow/PA/NP,99925
7505,21214,MD,,99926
7506,21215,MD,Read Only,99927
7507,21216,MD,,99928
7508,21217,Res,Resident/Fellow/PA/NP,99929
7509,21218,RN,,99930
7510,21219,MD,,99931
7511,21220,MS,Read Only,99932
7512,21221,RO,Read Only,99933
7513,21222,MD,Read Only,99934
7514,21223,RD,Dietitian,99935
7515,21224,Res,Resident/Fellow/PA/NP,99936
7516,21225,RN,,99937
7517,21226,RN,,99938
